1112911993 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1112912170 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1112933008 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1112976998 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1112979568 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1112996549 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1112997675 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1112997762 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1112997891 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1112999479 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113005474 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113031522 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113064015 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113065300 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113065585 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113065984 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113071081 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113073767 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113073885 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113076751 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113076854 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113076950 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113086201 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113086823 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113091774 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113157974 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113167038 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113170882 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113194966 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113196010 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113199989 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113200579 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113201232 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113233837 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113237561 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113239896 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113240281 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113244438 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113252829 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113252910 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113259166 0 0 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113259677 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113262933 0 0 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113265438 0 0 0 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113266458 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113267720 0 0 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113270938 0 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113288410 0 0 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113290594 0 0 0 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113295220 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113296472 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113296684 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113334511 0 0 0 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113338403 0 0 0 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113340648 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113341862 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113381609 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113381995 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113382954 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113383646 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113384038 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113384528 2 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113385124 2 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113385173 2 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113385324 2 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113411450 2 0 0 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113420908 2 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113435729 2 0 0 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113439632 2 0 0 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113453479 2 0 0 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113467843 2 0 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113579425 3 0 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113579597 3 0 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113587067 3 0 0 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113588513 3 0 0 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113588661 4 0 0 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113602889 5 0 0 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113603117 5 0 0 62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113618042 6 0 0 62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113626554 6 0 0 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113626738 6 0 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113627894 6 0 0 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113630704 6 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113630825 6 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113665420 7 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113665603 8 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113667909 8 0 0 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1113678345 8 0 0 69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
